Entity,Code,Year,meat_prod_tonnes,Meat_supply_kgperCap,Food Balance Sheets: Eggs - Production (FAO (2017)) (tonnes)
Cote d'Ivoire,CIV,1826,,,
Cote d'Ivoire,CIV,1827,,,
Cote d'Ivoire,CIV,1828,,,
Cote d'Ivoire,CIV,1829,,,
Cote d'Ivoire,CIV,1830,,,
Cote d'Ivoire,CIV,1831,,,
Cote d'Ivoire,CIV,1832,,,
Cote d'Ivoire,CIV,1833,,,
Cote d'Ivoire,CIV,1834,,,
Cote d'Ivoire,CIV,1835,,,
Cote d'Ivoire,CIV,1836,,,
Cote d'Ivoire,CIV,1837,,,
Cote d'Ivoire,CIV,1838,,,
Cote d'Ivoire,CIV,1839,,,
Cote d'Ivoire,CIV,1840,,,
Cote d'Ivoire,CIV,1841,,,
Cote d'Ivoire,CIV,1842,,,
Cote d'Ivoire,CIV,1843,,,
Cote d'Ivoire,CIV,1844,,,
Cote d'Ivoire,CIV,1845,,,
Cote d'Ivoire,CIV,1846,,,
Cote d'Ivoire,CIV,1847,,,
Cote d'Ivoire,CIV,1848,,,
Cote d'Ivoire,CIV,1849,,,
Cote d'Ivoire,CIV,1850,,,
Cote d'Ivoire,CIV,1851,,,
Cote d'Ivoire,CIV,1852,,,
Cote d'Ivoire,CIV,1853,,,
Cote d'Ivoire,CIV,1854,,,
Cote d'Ivoire,CIV,1855,,,
Cote d'Ivoire,CIV,1856,,,
Cote d'Ivoire,CIV,1857,,,
Cote d'Ivoire,CIV,1858,,,
Cote d'Ivoire,CIV,1859,,,
Cote d'Ivoire,CIV,1860,,,
Cote d'Ivoire,CIV,1861,,,
Cote d'Ivoire,CIV,1862,,,
Cote d'Ivoire,CIV,1863,,,
Cote d'Ivoire,CIV,1864,,,
Cote d'Ivoire,CIV,1865,,,
Cote d'Ivoire,CIV,1866,,,
Cote d'Ivoire,CIV,1867,,,
Cote d'Ivoire,CIV,1868,,,
Cote d'Ivoire,CIV,1869,,,
Cote d'Ivoire,CIV,1870,,,
Cote d'Ivoire,CIV,1871,,,
Cote d'Ivoire,CIV,1872,,,
Cote d'Ivoire,CIV,1873,,,
Cote d'Ivoire,CIV,1874,,,
Cote d'Ivoire,CIV,1875,,,
Cote d'Ivoire,CIV,1876,,,
Cote d'Ivoire,CIV,1877,,,
Cote d'Ivoire,CIV,1878,,,
Cote d'Ivoire,CIV,1879,,,
Cote d'Ivoire,CIV,1880,,,
Cote d'Ivoire,CIV,1881,,,
Cote d'Ivoire,CIV,1882,,,
Cote d'Ivoire,CIV,1883,,,
Cote d'Ivoire,CIV,1884,,,
Cote d'Ivoire,CIV,1885,,,
Cote d'Ivoire,CIV,1886,,,
Cote d'Ivoire,CIV,1887,,,
Cote d'Ivoire,CIV,1888,,,
Cote d'Ivoire,CIV,1889,,,
Cote d'Ivoire,CIV,1890,,,
Cote d'Ivoire,CIV,1891,,,
Cote d'Ivoire,CIV,1892,,,
Cote d'Ivoire,CIV,1893,,,
Cote d'Ivoire,CIV,1894,,,
Cote d'Ivoire,CIV,1895,,,
Cote d'Ivoire,CIV,1896,,,
Cote d'Ivoire,CIV,1897,,,
Cote d'Ivoire,CIV,1898,,,
Cote d'Ivoire,CIV,1899,,,
Cote d'Ivoire,CIV,1900,,,
Cote d'Ivoire,CIV,1901,,,
Cote d'Ivoire,CIV,1902,,,
Cote d'Ivoire,CIV,1903,,,
Cote d'Ivoire,CIV,1904,,,
Cote d'Ivoire,CIV,1905,,,
Cote d'Ivoire,CIV,1906,,,
Cote d'Ivoire,CIV,1907,,,
Cote d'Ivoire,CIV,1908,,,
Cote d'Ivoire,CIV,1909,,,
Cote d'Ivoire,CIV,1910,,,
Cote d'Ivoire,CIV,1911,,,
Cote d'Ivoire,CIV,1912,,,
Cote d'Ivoire,CIV,1913,,,
Cote d'Ivoire,CIV,1914,,,
Cote d'Ivoire,CIV,1915,,,
Cote d'Ivoire,CIV,1916,,,
Cote d'Ivoire,CIV,1917,,,
Cote d'Ivoire,CIV,1918,,,
Cote d'Ivoire,CIV,1919,,,
Cote d'Ivoire,CIV,1920,,,
Cote d'Ivoire,CIV,1921,,,
Cote d'Ivoire,CIV,1922,,,
Cote d'Ivoire,CIV,1923,,,
Cote d'Ivoire,CIV,1924,,,
Cote d'Ivoire,CIV,1925,,,
Cote d'Ivoire,CIV,1926,,,
Cote d'Ivoire,CIV,1927,,,
Cote d'Ivoire,CIV,1928,,,
Cote d'Ivoire,CIV,1929,,,
Cote d'Ivoire,CIV,1930,,,
Cote d'Ivoire,CIV,1931,,,
Cote d'Ivoire,CIV,1932,,,
Cote d'Ivoire,CIV,1933,,,
Cote d'Ivoire,CIV,1934,,,
Cote d'Ivoire,CIV,1935,,,
Cote d'Ivoire,CIV,1936,,,
Cote d'Ivoire,CIV,1937,,,
Cote d'Ivoire,CIV,1938,,,
Cote d'Ivoire,CIV,1939,,,
Cote d'Ivoire,CIV,1940,,,
Cote d'Ivoire,CIV,1941,,,
Cote d'Ivoire,CIV,1942,,,
Cote d'Ivoire,CIV,1943,,,
Cote d'Ivoire,CIV,1944,,,
Cote d'Ivoire,CIV,1945,,,
Cote d'Ivoire,CIV,1946,,,
Cote d'Ivoire,CIV,1947,,,
Cote d'Ivoire,CIV,1948,,,
Cote d'Ivoire,CIV,1949,,,
Cote d'Ivoire,CIV,1950,,,
Cote d'Ivoire,CIV,1951,,,
Cote d'Ivoire,CIV,1952,,,
Cote d'Ivoire,CIV,1953,,,
Cote d'Ivoire,CIV,1954,,,
Cote d'Ivoire,CIV,1955,,,
Cote d'Ivoire,CIV,1956,,,
Cote d'Ivoire,CIV,1957,,,
Cote d'Ivoire,CIV,1958,,,
Cote d'Ivoire,CIV,1959,,,
Cote d'Ivoire,CIV,1960,,,
Cote d'Ivoire,CIV,1961,76866,21.61,2000
Cote d'Ivoire,CIV,1962,77679,21.02,2000
Cote d'Ivoire,CIV,1963,79446,20.68,2000
Cote d'Ivoire,CIV,1964,93580,23.37,2000
Cote d'Ivoire,CIV,1965,95193,22.81,2000
Cote d'Ivoire,CIV,1966,98758,22.83,2000
Cote d'Ivoire,CIV,1967,109288,24.13,2000
Cote d'Ivoire,CIV,1968,117240,24.86,2000
Cote d'Ivoire,CIV,1969,120005,24.3,2000
Cote d'Ivoire,CIV,1970,122715,23.82,2000
Cote d'Ivoire,CIV,1971,131905,24.37,3000
Cote d'Ivoire,CIV,1972,137401,24.24,3000
Cote d'Ivoire,CIV,1973,131256,22.15,3000
Cote d'Ivoire,CIV,1974,130500,21.05,3000
Cote d'Ivoire,CIV,1975,131003,20.92,4000
Cote d'Ivoire,CIV,1976,134045,21.52,5000
Cote d'Ivoire,CIV,1977,145589,22.38,6000
Cote d'Ivoire,CIV,1978,152555,22.81,7000
Cote d'Ivoire,CIV,1979,158515,22.12,8000
Cote d'Ivoire,CIV,1980,165270,21.46,10000
Cote d'Ivoire,CIV,1981,174204,21.58,13000
Cote d'Ivoire,CIV,1982,169880,20.54,10000
Cote d'Ivoire,CIV,1983,177256,20.03,12000
Cote d'Ivoire,CIV,1984,183426,19.75,12000
Cote d'Ivoire,CIV,1985,183761,19.46,10000
Cote d'Ivoire,CIV,1986,179210,19.23,14000
Cote d'Ivoire,CIV,1987,176365,18.55,15000
Cote d'Ivoire,CIV,1988,177915,19.19,14000
Cote d'Ivoire,CIV,1989,185170,18.04,12000
Cote d'Ivoire,CIV,1990,189537,19.78,14000
Cote d'Ivoire,CIV,1991,185669,18.95,13000
Cote d'Ivoire,CIV,1992,188422,18.1,16000
Cote d'Ivoire,CIV,1993,191040,17.75,16000
Cote d'Ivoire,CIV,1994,192195,16.6,16000
Cote d'Ivoire,CIV,1995,197593,16.64,16000
Cote d'Ivoire,CIV,1996,190295,15.92,16000
Cote d'Ivoire,CIV,1997,192118,16.46,23000
Cote d'Ivoire,CIV,1998,187959,13.27,38000
Cote d'Ivoire,CIV,1999,189921,13.19,34000
Cote d'Ivoire,CIV,2000,196049,13.14,33000
Cote d'Ivoire,CIV,2001,197849,12.35,35000
Cote d'Ivoire,CIV,2002,201667,12.73,36000
Cote d'Ivoire,CIV,2003,201403,13.72,32000
Cote d'Ivoire,CIV,2004,214053,14.14,37000
Cote d'Ivoire,CIV,2005,218859,13.95,29000
Cote d'Ivoire,CIV,2006,224176,14.08,28000
Cote d'Ivoire,CIV,2007,221943,13.63,25000
Cote d'Ivoire,CIV,2008,230214,13.84,30000
Cote d'Ivoire,CIV,2009,236916,13.82,30000
Cote d'Ivoire,CIV,2010,250564,14.59,32000
Cote d'Ivoire,CIV,2011,251427,14.15,33000
Cote d'Ivoire,CIV,2012,261509,14.58,40000
Croatia,HRV,1800,,,
Croatia,HRV,1801,,,
Croatia,HRV,1802,,,
Croatia,HRV,1803,,,
Croatia,HRV,1804,,,
Croatia,HRV,1805,,,
Croatia,HRV,1806,,,
Croatia,HRV,1807,,,
Croatia,HRV,1808,,,
Croatia,HRV,1809,,,
Croatia,HRV,1810,,,
Croatia,HRV,1811,,,
Croatia,HRV,1812,,,
Croatia,HRV,1813,,,
Croatia,HRV,1814,,,
Croatia,HRV,1815,,,
Croatia,HRV,1816,,,
Croatia,HRV,1817,,,
Croatia,HRV,1818,,,
Croatia,HRV,1819,,,
Croatia,HRV,1820,,,
Croatia,HRV,1821,,,
Croatia,HRV,1822,,,
Croatia,HRV,1823,,,
Croatia,HRV,1824,,,
Croatia,HRV,1825,,,
Croatia,HRV,1826,,,
Croatia,HRV,1827,,,
Croatia,HRV,1828,,,
Croatia,HRV,1829,,,
Croatia,HRV,1830,,,
Croatia,HRV,1831,,,
Croatia,HRV,1832,,,
Croatia,HRV,1833,,,
Croatia,HRV,1834,,,
Croatia,HRV,1835,,,
Croatia,HRV,1836,,,
Croatia,HRV,1837,,,
Croatia,HRV,1838,,,
Croatia,HRV,1839,,,
Croatia,HRV,1840,,,
Croatia,HRV,1841,,,
Croatia,HRV,1842,,,
Croatia,HRV,1843,,,
Croatia,HRV,1844,,,
Croatia,HRV,1845,,,
Croatia,HRV,1846,,,
Croatia,HRV,1847,,,
Croatia,HRV,1848,,,
Croatia,HRV,1849,,,
Croatia,HRV,1850,,,
Croatia,HRV,1851,,,
Croatia,HRV,1852,,,
Croatia,HRV,1853,,,
Croatia,HRV,1854,,,
Croatia,HRV,1855,,,
Croatia,HRV,1856,,,
Croatia,HRV,1857,,,
Croatia,HRV,1858,,,
Croatia,HRV,1859,,,
Croatia,HRV,1860,,,
Croatia,HRV,1861,,,
Croatia,HRV,1862,,,
Croatia,HRV,1863,,,
Croatia,HRV,1864,,,
Croatia,HRV,1865,,,
Croatia,HRV,1866,,,
Croatia,HRV,1867,,,
Croatia,HRV,1868,,,
Croatia,HRV,1869,,,
Croatia,HRV,1870,,,
Croatia,HRV,1871,,,
Croatia,HRV,1872,,,
Croatia,HRV,1873,,,
Croatia,HRV,1874,,,
Croatia,HRV,1875,,,
Croatia,HRV,1876,,,
Croatia,HRV,1877,,,
Croatia,HRV,1878,,,
Croatia,HRV,1879,,,
Croatia,HRV,1880,,,
Croatia,HRV,1881,,,
Croatia,HRV,1882,,,
Croatia,HRV,1883,,,
Croatia,HRV,1884,,,
Croatia,HRV,1885,,,
Croatia,HRV,1886,,,
Croatia,HRV,1887,,,
Croatia,HRV,1888,,,
Croatia,HRV,1889,,,
Croatia,HRV,1890,,,
Croatia,HRV,1891,,,
Croatia,HRV,1892,,,
Croatia,HRV,1893,,,
Croatia,HRV,1894,,,
Croatia,HRV,1895,,,
Croatia,HRV,1896,,,
Croatia,HRV,1897,,,
Croatia,HRV,1898,,,
Croatia,HRV,1899,,,
Croatia,HRV,1900,,,
Croatia,HRV,1901,,,
Croatia,HRV,1902,,,
Croatia,HRV,1903,,,
Croatia,HRV,1904,,,
Croatia,HRV,1905,,,
Croatia,HRV,1906,,,
Croatia,HRV,1907,,,
Croatia,HRV,1908,,,
Croatia,HRV,1909,,,
Croatia,HRV,1910,,,
Croatia,HRV,1911,,,
Croatia,HRV,1912,,,
Croatia,HRV,1913,,,
Croatia,HRV,1914,,,
Croatia,HRV,1915,,,
Croatia,HRV,1916,,,
Croatia,HRV,1917,,,
Croatia,HRV,1918,,,
Croatia,HRV,1919,,,
Croatia,HRV,1920,,,
Croatia,HRV,1921,,,
Croatia,HRV,1922,,,
Croatia,HRV,1923,,,
Croatia,HRV,1924,,,
Croatia,HRV,1925,,,
Croatia,HRV,1926,,,
Croatia,HRV,1927,,,
Croatia,HRV,1928,,,
Croatia,HRV,1929,,,
Croatia,HRV,1930,,,
Croatia,HRV,1931,,,
Croatia,HRV,1932,,,
Croatia,HRV,1933,,,
Croatia,HRV,1934,,,
Croatia,HRV,1935,,,
Croatia,HRV,1936,,,
Croatia,HRV,1937,,,
Croatia,HRV,1938,,,
Croatia,HRV,1939,,,
Croatia,HRV,1940,,,
Croatia,HRV,1941,,,
Croatia,HRV,1942,,,
Croatia,HRV,1943,,,
Croatia,HRV,1944,,,
Croatia,HRV,1945,,,
Croatia,HRV,1946,,,
Croatia,HRV,1947,,,
Croatia,HRV,1948,,,
Croatia,HRV,1949,,,
Croatia,HRV,1950,,,
Croatia,HRV,1951,,,
Croatia,HRV,1952,,,
Croatia,HRV,1953,,,
Croatia,HRV,1954,,,
Croatia,HRV,1955,,,
Croatia,HRV,1956,,,
Croatia,HRV,1957,,,
Croatia,HRV,1958,,,
Croatia,HRV,1959,,,
Croatia,HRV,1960,,,
Croatia,HRV,1961,,,
Croatia,HRV,1962,,,
Croatia,HRV,1963,,,
Croatia,HRV,1964,,,
Croatia,HRV,1965,,,
Croatia,HRV,1966,,,
Croatia,HRV,1967,,,
Croatia,HRV,1968,,,
Croatia,HRV,1969,,,
Croatia,HRV,1970,,,
Croatia,HRV,1971,,,
Croatia,HRV,1972,,,
Croatia,HRV,1973,,,
Croatia,HRV,1974,,,
Croatia,HRV,1975,,,
Croatia,HRV,1976,,,
Croatia,HRV,1977,,,
Croatia,HRV,1978,,,
Croatia,HRV,1979,,,
Croatia,HRV,1980,,,
Croatia,HRV,1981,,,
Croatia,HRV,1982,,,
Croatia,HRV,1983,,,
Croatia,HRV,1984,,,
Croatia,HRV,1985,,,
Croatia,HRV,1986,,,
Croatia,HRV,1987,,,
Croatia,HRV,1988,,,
Croatia,HRV,1989,,,
Croatia,HRV,1990,,,
Croatia,HRV,1991,,,
Croatia,HRV,1992,148402,35.86,47000
Croatia,HRV,1993,135672,30.53,47000
Croatia,HRV,1994,134280,32.62,49000
Croatia,HRV,1995,125423,35.07,49000
Croatia,HRV,1996,120477,29.46,51000
Croatia,HRV,1997,123815,33.14,48000
Croatia,HRV,1998,124357,28.75,49000
Croatia,HRV,1999,131771,33.48,49000
Croatia,HRV,2000,129742,35.66,46000
Croatia,HRV,2001,128458,35.55,47000
Croatia,HRV,2002,140498,40.46,46000
Croatia,HRV,2003,146598,42.4,52000
Croatia,HRV,2004,168379,49.18,48000
Croatia,HRV,2005,191754,49.75,49000
Croatia,HRV,2006,193111,57.88,51000
Croatia,HRV,2007,208036,62.65,48000
Croatia,HRV,2008,203138,62.61,47000
Croatia,HRV,2009,211221,67.17,49000
Croatia,HRV,2010,193178,60.95,43000
Croatia,HRV,2011,196071,60.55,42000
Croatia,HRV,2012,224876,68.69,35000
Cuba,CUB,1800,,,
Cuba,CUB,1801,,,
Cuba,CUB,1802,,,
Cuba,CUB,1803,,,
Cuba,CUB,1804,,,
Cuba,CUB,1805,,,
Cuba,CUB,1806,,,
Cuba,CUB,1807,,,
Cuba,CUB,1808,,,
Cuba,CUB,1809,,,
Cuba,CUB,1810,,,
Cuba,CUB,1811,,,
Cuba,CUB,1812,,,
Cuba,CUB,1813,,,
Cuba,CUB,1814,,,
Cuba,CUB,1815,,,
Cuba,CUB,1816,,,
Cuba,CUB,1817,,,
Cuba,CUB,1818,,,
Cuba,CUB,1819,,,
Cuba,CUB,1820,,,
Cuba,CUB,1821,,,
Cuba,CUB,1822,,,
Cuba,CUB,1823,,,
Cuba,CUB,1824,,,
Cuba,CUB,1825,,,
Cuba,CUB,1826,,,
Cuba,CUB,1827,,,
Cuba,CUB,1828,,,
Cuba,CUB,1829,,,
Cuba,CUB,1830,,,
Cuba,CUB,1831,,,
Cuba,CUB,1832,,,
Cuba,CUB,1833,,,
Cuba,CUB,1834,,,
Cuba,CUB,1835,,,
Cuba,CUB,1836,,,
Cuba,CUB,1837,,,
Cuba,CUB,1838,,,
Cuba,CUB,1839,,,
Cuba,CUB,1840,,,
Cuba,CUB,1841,,,
Cuba,CUB,1842,,,
Cuba,CUB,1843,,,
Cuba,CUB,1844,,,
Cuba,CUB,1845,,,
Cuba,CUB,1846,,,
Cuba,CUB,1847,,,
Cuba,CUB,1848,,,
Cuba,CUB,1849,,,
Cuba,CUB,1850,,,
Cuba,CUB,1851,,,
Cuba,CUB,1852,,,
Cuba,CUB,1853,,,
Cuba,CUB,1854,,,
Cuba,CUB,1855,,,
Cuba,CUB,1856,,,
Cuba,CUB,1857,,,
Cuba,CUB,1858,,,
Cuba,CUB,1859,,,
Cuba,CUB,1860,,,
Cuba,CUB,1861,,,
Cuba,CUB,1862,,,
Cuba,CUB,1863,,,
Cuba,CUB,1864,,,
Cuba,CUB,1865,,,
Cuba,CUB,1866,,,
Cuba,CUB,1867,,,
Cuba,CUB,1868,,,
Cuba,CUB,1869,,,
Cuba,CUB,1870,,,
Cuba,CUB,1871,,,
Cuba,CUB,1872,,,
Cuba,CUB,1873,,,
Cuba,CUB,1874,,,
Cuba,CUB,1875,,,
Cuba,CUB,1876,,,
Cuba,CUB,1877,,,
Cuba,CUB,1878,,,
Cuba,CUB,1879,,,
Cuba,CUB,1880,,,
Cuba,CUB,1881,,,
Cuba,CUB,1882,,,
Cuba,CUB,1883,,,
Cuba,CUB,1884,,,
Cuba,CUB,1885,,,
Cuba,CUB,1886,,,
Cuba,CUB,1887,,,
Cuba,CUB,1888,,,
Cuba,CUB,1889,,,
Cuba,CUB,1890,,,
Cuba,CUB,1891,,,
Cuba,CUB,1892,,,
Cuba,CUB,1893,,,
Cuba,CUB,1894,,,
Cuba,CUB,1895,,,
Cuba,CUB,1896,,,
Cuba,CUB,1897,,,
Cuba,CUB,1898,,,
Cuba,CUB,1899,,,
Cuba,CUB,1900,,,
Cuba,CUB,1901,,,
Cuba,CUB,1902,,,
Cuba,CUB,1903,,,
Cuba,CUB,1904,,,
Cuba,CUB,1905,,,
Cuba,CUB,1906,,,
Cuba,CUB,1907,,,
Cuba,CUB,1908,,,
Cuba,CUB,1909,,,
Cuba,CUB,1910,,,
Cuba,CUB,1911,,,
Cuba,CUB,1912,,,
Cuba,CUB,1913,,,
Cuba,CUB,1914,,,
Cuba,CUB,1915,,,
Cuba,CUB,1916,,,
Cuba,CUB,1917,,,
Cuba,CUB,1918,,,
Cuba,CUB,1919,,,
Cuba,CUB,1920,,,
Cuba,CUB,1921,,,
Cuba,CUB,1922,,,
Cuba,CUB,1923,,,
Cuba,CUB,1924,,,
Cuba,CUB,1925,,,
Cuba,CUB,1926,,,
Cuba,CUB,1927,,,
Cuba,CUB,1928,,,
Cuba,CUB,1929,,,
Cuba,CUB,1930,,,
Cuba,CUB,1931,,,
Cuba,CUB,1932,,,
Cuba,CUB,1933,,,
Cuba,CUB,1934,,,
Cuba,CUB,1935,,,
Cuba,CUB,1936,,,
Cuba,CUB,1937,,,
Cuba,CUB,1938,,,
Cuba,CUB,1939,,,
Cuba,CUB,1940,,,
Cuba,CUB,1941,,,
Cuba,CUB,1942,,,
Cuba,CUB,1943,,,
Cuba,CUB,1944,,,
Cuba,CUB,1945,,,
Cuba,CUB,1946,,,
Cuba,CUB,1947,,,
Cuba,CUB,1948,,,
Cuba,CUB,1949,,,
Cuba,CUB,1950,,,
Cuba,CUB,1951,,,
Cuba,CUB,1952,,,
Cuba,CUB,1953,,,
Cuba,CUB,1954,,,
Cuba,CUB,1955,,,
Cuba,CUB,1956,,,
Cuba,CUB,1957,,,
Cuba,CUB,1958,,,
Cuba,CUB,1959,,,
Cuba,CUB,1960,,,
Cuba,CUB,1961,189288,30.06,26000
Cuba,CUB,1962,199819,32.34,30000
Cuba,CUB,1963,209247,33.74,34000
Cuba,CUB,1964,223789,32.86,37000
Cuba,CUB,1965,234828,30.19,43000
Cuba,CUB,1966,242292,31.71,47000
Cuba,CUB,1967,243380,31.95,55000
Cuba,CUB,1968,299491,37.68,56000
Cuba,CUB,1969,292587,36.5,60000
Cuba,CUB,1970,277930,34.79,66000
Cuba,CUB,1971,272723,33.91,69000
Cuba,CUB,1972,266695,32.91,71000
Cuba,CUB,1973,250966,31.7,75000
Cuba,CUB,1974,223010,29.69,80000
Cuba,CUB,1975,202952,28.89,83000
Cuba,CUB,1976,244650,29.23,82000
Cuba,CUB,1977,304600,35.25,83000
Cuba,CUB,1978,273772,33.0,87000
Cuba,CUB,1979,260438,32.06,91000
Cuba,CUB,1980,268466,33.44,105000
Cuba,CUB,1981,286406,35.44,101000
Cuba,CUB,1982,264360,34.83,99000
Cuba,CUB,1983,281466,35.4,109000
Cuba,CUB,1984,303529,37.24,111000
Cuba,CUB,1985,317033,38.6,110000
Cuba,CUB,1986,326045,37.82,109000
Cuba,CUB,1987,319288,36.44,108000
Cuba,CUB,1988,324014,37.58,105000
Cuba,CUB,1989,332367,40.11,108000
Cuba,CUB,1990,336540,39.55,123000
Cuba,CUB,1991,278616,33.75,129000
Cuba,CUB,1992,215453,23.51,108000
Cuba,CUB,1993,230279,24.4,70000
Cuba,CUB,1994,241437,24.54,72000
Cuba,CUB,1995,236571,24.05,68000
Cuba,CUB,1996,251251,25.14,62000
Cuba,CUB,1997,202248,24.05,72000
Cuba,CUB,1998,233529,26.51,62000
Cuba,CUB,1999,256582,29.96,77000
Cuba,CUB,2000,252302,29.5,76000
Cuba,CUB,2001,230202,29.53,67000
Cuba,CUB,2002,201258,31.33,78000
Cuba,CUB,2003,194398,30.47,79000
Cuba,CUB,2004,200018,34.06,77000
Cuba,CUB,2005,196824,30.34,91000
Cuba,CUB,2006,196554,37.31,103000
Cuba,CUB,2007,276455,41.12,103000
Cuba,CUB,2008,300323,49.86,102000
Cuba,CUB,2009,289737,53.81,107000
Cuba,CUB,2010,282290,50.47,107000
Cuba,CUB,2011,292554,49.7,115000
Cuba,CUB,2012,283258,49.76,111000
Cyprus,CYP,1800,,,
Cyprus,CYP,1801,,,
Cyprus,CYP,1802,,,
Cyprus,CYP,1803,,,
Cyprus,CYP,1804,,,
Cyprus,CYP,1805,,,
Cyprus,CYP,1806,,,
Cyprus,CYP,1807,,,
Cyprus,CYP,1808,,,
Cyprus,CYP,1809,,,
Cyprus,CYP,1810,,,
Cyprus,CYP,1811,,,
Cyprus,CYP,1812,,,
Cyprus,CYP,1813,,,
Cyprus,CYP,1814,,,
Cyprus,CYP,1815,,,
Cyprus,CYP,1816,,,
Cyprus,CYP,1817,,,
Cyprus,CYP,1818,,,
Cyprus,CYP,1819,,,
Cyprus,CYP,1820,,,
Cyprus,CYP,1821,,,
Cyprus,CYP,1822,,,
Cyprus,CYP,1823,,,
Cyprus,CYP,1824,,,
Cyprus,CYP,1825,,,
Cyprus,CYP,1826,,,
Cyprus,CYP,1827,,,
Cyprus,CYP,1828,,,
Cyprus,CYP,1829,,,
Cyprus,CYP,1830,,,
Cyprus,CYP,1831,,,
Cyprus,CYP,1832,,,
Cyprus,CYP,1833,,,
Cyprus,CYP,1834,,,
Cyprus,CYP,1835,,,
Cyprus,CYP,1836,,,
Cyprus,CYP,1837,,,
Cyprus,CYP,1838,,,
Cyprus,CYP,1839,,,
Cyprus,CYP,1840,,,
Cyprus,CYP,1841,,,
Cyprus,CYP,1842,,,
Cyprus,CYP,1843,,,
Cyprus,CYP,1844,,,
Cyprus,CYP,1845,,,
Cyprus,CYP,1846,,,
Cyprus,CYP,1847,,,
Cyprus,CYP,1848,,,
Cyprus,CYP,1849,,,
Cyprus,CYP,1850,,,
Cyprus,CYP,1851,,,
Cyprus,CYP,1852,,,
Cyprus,CYP,1853,,,
Cyprus,CYP,1854,,,
Cyprus,CYP,1855,,,
Cyprus,CYP,1856,,,
Cyprus,CYP,1857,,,
Cyprus,CYP,1858,,,
Cyprus,CYP,1859,,,
Cyprus,CYP,1860,,,
Cyprus,CYP,1861,,,
Cyprus,CYP,1862,,,
Cyprus,CYP,1863,,,
Cyprus,CYP,1864,,,
Cyprus,CYP,1865,,,
Cyprus,CYP,1866,,,
Cyprus,CYP,1867,,,
Cyprus,CYP,1868,,,
Cyprus,CYP,1869,,,
Cyprus,CYP,1870,,,
Cyprus,CYP,1871,,,
Cyprus,CYP,1872,,,
Cyprus,CYP,1873,,,
Cyprus,CYP,1874,,,
Cyprus,CYP,1875,,,
Cyprus,CYP,1876,,,
Cyprus,CYP,1877,,,
Cyprus,CYP,1878,,,
Cyprus,CYP,1879,,,
Cyprus,CYP,1880,,,
Cyprus,CYP,1881,,,
Cyprus,CYP,1882,,,
Cyprus,CYP,1883,,,
Cyprus,CYP,1884,,,
Cyprus,CYP,1885,,,
Cyprus,CYP,1886,,,
Cyprus,CYP,1887,,,
Cyprus,CYP,1888,,,
Cyprus,CYP,1889,,,
Cyprus,CYP,1890,,,
Cyprus,CYP,1891,,,
Cyprus,CYP,1892,,,
Cyprus,CYP,1893,,,
Cyprus,CYP,1894,,,
Cyprus,CYP,1895,,,
Cyprus,CYP,1896,,,
Cyprus,CYP,1897,,,
Cyprus,CYP,1898,,,
Cyprus,CYP,1899,,,
Cyprus,CYP,1900,,,
Cyprus,CYP,1901,,,
Cyprus,CYP,1902,,,
Cyprus,CYP,1903,,,
Cyprus,CYP,1904,,,
Cyprus,CYP,1905,,,
Cyprus,CYP,1906,,,
Cyprus,CYP,1907,,,
Cyprus,CYP,1908,,,
Cyprus,CYP,1909,,,
Cyprus,CYP,1910,,,
Cyprus,CYP,1911,,,
Cyprus,CYP,1912,,,
Cyprus,CYP,1913,,,
Cyprus,CYP,1914,,,
Cyprus,CYP,1915,,,
Cyprus,CYP,1916,,,
Cyprus,CYP,1917,,,
Cyprus,CYP,1918,,,
Cyprus,CYP,1919,,,
Cyprus,CYP,1920,,,
Cyprus,CYP,1921,,,
Cyprus,CYP,1922,,,
Cyprus,CYP,1923,,,
Cyprus,CYP,1924,,,
Cyprus,CYP,1925,,,
Cyprus,CYP,1926,,,
Cyprus,CYP,1927,,,
Cyprus,CYP,1928,,,
Cyprus,CYP,1929,,,
Cyprus,CYP,1930,,,
Cyprus,CYP,1931,,,
Cyprus,CYP,1932,,,
Cyprus,CYP,1933,,,
Cyprus,CYP,1934,,,
Cyprus,CYP,1935,,,
Cyprus,CYP,1936,,,
Cyprus,CYP,1937,,,
Cyprus,CYP,1938,,,
Cyprus,CYP,1939,,,
Cyprus,CYP,1940,,,
Cyprus,CYP,1941,,,
Cyprus,CYP,1942,,,
Cyprus,CYP,1943,,,
Cyprus,CYP,1944,,,
Cyprus,CYP,1945,,,
Cyprus,CYP,1946,,,
Cyprus,CYP,1947,,,
Cyprus,CYP,1948,,,
Cyprus,CYP,1949,,,
Cyprus,CYP,1950,,,
Cyprus,CYP,1951,,,
Cyprus,CYP,1952,,,
Cyprus,CYP,1953,,,
Cyprus,CYP,1954,,,
Cyprus,CYP,1955,,,
Cyprus,CYP,1956,,,
Cyprus,CYP,1957,,,
Cyprus,CYP,1958,,,
Cyprus,CYP,1959,,,
Cyprus,CYP,1960,,,
Cyprus,CYP,1961,11404,27.58,3000
Cyprus,CYP,1962,12000,26.18,3000
Cyprus,CYP,1963,13017,27.8,3000
Cyprus,CYP,1964,13730,30.29,4000
Cyprus,CYP,1965,15372,33.39,4000
Cyprus,CYP,1966,19704,39.67,5000
Cyprus,CYP,1967,22243,41.99,5000
